Date,Country,New Cases,Cumulative Cases,New Deaths,Cumulative Deaths,Stringency Index,Government Response Index,Containment Index,Economic Support Index
29/6/2020,United Kingdom,652,282593,21,40425,71.3,71.61,67.56,100.0
30/6/2020,United Kingdom,446,283039,54,40479,71.3,71.61,67.56,100.0
1/7/2020,United Kingdom,729,283768,97,40576,71.3,71.61,67.56,100.0
2/7/2020,United Kingdom,618,284386,41,40617,71.3,71.61,67.56,100.0
3/7/2020,United Kingdom,660,285046,49,40666,71.3,71.61,67.56,100.0
4/7/2020,United Kingdom,607,285653,32,40698,69.91,70.83,66.67,100.0
5/7/2020,United Kingdom,574,286227,19,40717,69.91,70.83,66.67,100.0
6/7/2020,United Kingdom,401,286628,11,40728,64.35,66.67,61.9,100.0
7/7/2020,United Kingdom,556,287184,54,40782,64.35,66.67,61.9,100.0
8/7/2020,United Kingdom,706,287890,57,40839,64.35,66.67,61.9,100.0
9/7/2020,United Kingdom,605,288495,31,40870,64.35,66.67,61.9,100.0
10/7/2020,United Kingdom,702,289197,34,40904,64.35,66.67,61.9,100.0
11/7/2020,United Kingdom,718,289915,17,40921,64.35,66.67,61.9,100.0
12/7/2020,United Kingdom,564,290479,9,40930,64.35,66.67,61.9,100.0
13/7/2020,United Kingdom,447,290926,10,40940,64.35,66.67,61.9,100.0
14/7/2020,United Kingdom,370,291296,44,40984,64.35,66.67,61.9,100.0
15/7/2020,United Kingdom,736,292032,26,41010,64.35,66.67,61.9,100.0
16/7/2020,United Kingdom,690,292722,24,41034,64.35,66.67,61.9,100.0
17/7/2020,United Kingdom,774,293496,26,41060,64.35,66.67,61.9,100.0
18/7/2020,United Kingdom,706,294202,9,41069,64.35,66.67,61.9,100.0
19/7/2020,United Kingdom,581,294783,11,41080,64.35,66.67,61.9,100.0
20/7/2020,United Kingdom,498,295281,10,41090,64.35,66.67,61.9,100.0
21/7/2020,United Kingdom,443,295724,25,41115,64.35,66.67,61.9,100.0
22/7/2020,United Kingdom,813,296537,17,41132,64.35,66.67,61.9,100.0
23/7/2020,United Kingdom,782,297319,9,41141,64.35,66.67,61.9,100.0
24/7/2020,United Kingdom,797,298116,32,41173,64.35,66.67,61.9,100.0
25/7/2020,United Kingdom,798,298914,15,41188,64.35,66.67,61.9,100.0
26/7/2020,United Kingdom,774,299688,8,41196,64.35,66.67,61.9,100.0
27/7/2020,United Kingdom,523,300211,3,41199,64.35,66.67,61.9,100.0
28/7/2020,United Kingdom,558,300769,21,41220,64.35,66.67,61.9,100.0
29/7/2020,United Kingdom,855,301624,34,41254,64.35,66.67,61.9,100.0
30/7/2020,United Kingdom,841,302465,0,41254,64.35,66.67,61.9,100.0
31/7/2020,United Kingdom,1038,303503,20,41274,64.35,66.67,61.9,100.0
1/8/2020,United Kingdom,925,304428,13,41287,69.91,69.79,65.48,100.0
2/8/2020,United Kingdom,677,305105,5,41292,69.91,69.79,65.48,100.0
3/8/2020,United Kingdom,543,305648,1,41293,69.91,69.79,65.48,100.0
4/8/2020,United Kingdom,555,306203,18,41311,69.91,69.79,65.48,100.0
5/8/2020,United Kingdom,1040,307243,14,41325,69.91,69.79,65.48,100.0
6/8/2020,United Kingdom,1018,308261,18,41343,69.91,69.79,65.48,100.0
7/8/2020,United Kingdom,1059,309320,12,41355,69.91,69.79,65.48,100.0
8/8/2020,United Kingdom,1083,310403,3,41358,69.91,69.79,65.48,100.0
9/8/2020,United Kingdom,944,311347,5,41363,69.91,69.79,65.48,100.0
10/8/2020,United Kingdom,694,312041,18,41381,69.91,69.79,65.48,100.0
11/8/2020,United Kingdom,615,312656,13,41394,69.91,69.79,65.48,100.0
12/8/2020,United Kingdom,1473,314129,20,41414,69.91,69.79,65.48,100.0
13/8/2020,United Kingdom,1339,315468,18,41432,66.2,67.71,63.1,100.0
14/8/2020,United Kingdom,1207,316675,11,41443,66.2,67.71,63.1,100.0
15/8/2020,United Kingdom,1147,317822,3,41446,66.2,67.71,63.1,100.0
16/8/2020,United Kingdom,1162,318984,5,41451,66.2,67.71,63.1,100.0
17/8/2020,United Kingdom,694,319678,3,41454,66.2,69.27,64.88,100.0
18/8/2020,United Kingdom,601,320279,12,41466,66.2,69.27,64.88,100.0
19/8/2020,United Kingdom,1283,321562,17,41483,66.2,69.27,64.88,100.0
20/8/2020,United Kingdom,1084,322646,6,41489,66.2,69.27,64.88,100.0
21/8/2020,United Kingdom,1243,323889,2,41491,66.2,69.27,64.88,100.0
22/8/2020,United Kingdom,1462,325351,18,41509,66.2,69.27,64.88,100.0
23/8/2020,United Kingdom,1199,326550,6,41515,66.2,69.27,64.88,100.0
24/8/2020,United Kingdom,828,327378,4,41519,66.2,69.27,64.88,100.0
25/8/2020,United Kingdom,827,328205,16,41535,66.2,69.27,64.88,100.0
26/8/2020,United Kingdom,1273,329478,17,41552,66.2,69.27,64.88,100.0
27/8/2020,United Kingdom,1247,330725,12,41564,66.2,69.27,64.88,100.0
28/8/2020,United Kingdom,1351,332076,9,41573,66.2,69.27,64.88,100.0
29/8/2020,United Kingdom,1549,333625,12,41585,66.2,69.27,64.88,100.0
30/8/2020,United Kingdom,1625,335250,1,41586,66.2,66.15,61.31,100.0
31/8/2020,United Kingdom,1222,336472,3,41589,66.2,66.15,61.31,100.0
1/9/2020,United Kingdom,1159,337631,3,41592,64.35,65.1,60.12,100.0
2/9/2020,United Kingdom,1502,339133,10,41602,64.35,65.1,60.12,100.0
3/9/2020,United Kingdom,2249,341382,14,41616,64.35,65.1,60.12,100.0
4/9/2020,United Kingdom,2993,344375,10,41626,64.35,65.1,60.12,100.0
5/9/2020,United Kingdom,3098,347473,12,41638,64.35,65.1,60.12,100.0
6/9/2020,United Kingdom,3039,350512,2,41640,64.35,65.1,60.12,100.0
7/9/2020,United Kingdom,2545,353057,3,41643,64.35,65.1,60.12,100.0
8/9/2020,United Kingdom,2447,355504,32,41675,64.35,65.1,60.12,100.0
9/9/2020,United Kingdom,3860,359364,8,41683,64.35,65.1,60.12,100.0
10/9/2020,United Kingdom,3301,362665,14,41697,64.35,65.1,60.12,100.0
11/9/2020,United Kingdom,3331,365996,6,41703,64.35,65.1,60.12,100.0
12/9/2020,United Kingdom,3597,369593,9,41712,64.35,65.1,60.12,100.0
13/9/2020,United Kingdom,3288,372881,5,41717,64.35,65.1,60.12,100.0
14/9/2020,United Kingdom,2668,375549,9,41726,65.74,65.89,61.01,100.0
15/9/2020,United Kingdom,2141,377690,27,41753,65.74,65.89,61.01,100.0
16/9/2020,United Kingdom,3392,381082,20,41773,65.74,65.89,61.01,100.0
17/9/2020,United Kingdom,3549,384631,21,41794,65.74,65.89,61.01,100.0
18/9/2020,United Kingdom,4363,388994,27,41821,65.74,65.89,61.01,100.0
19/9/2020,United Kingdom,4632,393626,27,41848,65.74,65.89,61.01,100.0
20/9/2020,United Kingdom,4958,398584,18,41866,65.74,65.89,61.01,100.0
21/9/2020,United Kingdom,4853,403437,11,41877,65.74,65.89,61.01,100.0
22/9/2020,United Kingdom,5321,408758,37,41914,65.74,65.89,61.01,100.0
23/9/2020,United Kingdom,5601,414359,37,41951,65.74,65.89,61.01,100.0
24/9/2020,United Kingdom,6405,420764,40,41991,67.59,66.93,62.2,100.0
25/9/2020,United Kingdom,7061,427825,34,42025,67.59,66.93,62.2,100.0
26/9/2020,United Kingdom,7607,435432,35,42060,67.59,66.93,62.2,100.0
27/9/2020,United Kingdom,7241,442673,17,42077,67.59,66.93,62.2,100.0
28/9/2020,United Kingdom,6758,449431,13,42090,67.59,66.93,62.2,100.0
29/9/2020,United Kingdom,6971,456402,72,42162,67.59,66.93,62.2,100.0
30/9/2020,United Kingdom,9926,466328,71,42233,67.59,66.93,62.2,100.0
1/10/2020,United Kingdom,10239,476567,59,42292,67.59,66.93,62.2,100.0
2/10/2020,United Kingdom,12559,489126,66,42358,67.59,66.93,62.2,100.0
3/10/2020,United Kingdom,13183,502309,49,42407,67.59,66.93,62.2,100.0
4/10/2020,United Kingdom,13693,516002,33,42440,67.59,66.93,62.2,100.0
5/10/2020,United Kingdom,11544,527546,19,42459,67.59,66.93,62.2,100.0
6/10/2020,United Kingdom,11807,539353,76,42535,67.59,66.93,62.2,100.0
7/10/2020,United Kingdom,16549,555902,70,42605,67.59,66.93,62.2,100.0
8/10/2020,United Kingdom,17067,572969,77,42682,67.59,66.93,62.2,100.0
9/10/2020,United Kingdom,18330,591299,87,42769,67.59,66.93,62.2,100.0
10/10/2020,United Kingdom,18248,609547,81,42850,67.59,66.93,62.2,100.0
11/10/2020,United Kingdom,15730,625277,65,42915,67.59,66.93,62.2,100.0
12/10/2020,United Kingdom,12516,637793,50,42965,60.19,62.76,57.44,100.0
13/10/2020,United Kingdom,12070,649863,143,43108,60.19,62.76,57.44,100.0
14/10/2020,United Kingdom,19446,669309,137,43245,60.19,63.54,58.33,100.0
15/10/2020,United Kingdom,18900,688209,138,43383,60.19,63.54,58.33,100.0
16/10/2020,United Kingdom,19699,707908,136,43519,60.19,63.54,58.33,100.0
17/10/2020,United Kingdom,18438,726346,150,43669,60.19,63.54,58.33,100.0
18/10/2020,United Kingdom,17720,744066,67,43736,60.19,63.54,58.33,100.0
19/10/2020,United Kingdom,14765,758831,80,43816,65.74,66.67,61.9,100.0
20/10/2020,United Kingdom,14191,773022,241,44057,65.74,66.67,61.9,100.0
21/10/2020,United Kingdom,25609,798631,191,44248,65.74,66.67,61.9,100.0
22/10/2020,United Kingdom,25325,823956,189,44437,67.59,67.71,63.1,100.0
23/10/2020,United Kingdom,25447,849403,224,44661,75.0,71.88,67.86,100.0
24/10/2020,United Kingdom,23251,872654,174,44835,75.0,71.88,67.86,100.0
25/10/2020,United Kingdom,21478,894132,151,44986,75.0,71.88,67.86,100.0
26/10/2020,United Kingdom,16237,910369,102,45088,75.0,71.88,67.86,100.0
27/10/2020,United Kingdom,15727,926096,367,45455,75.0,71.88,67.86,100.0
28/10/2020,United Kingdom,26553,952649,310,45765,75.0,71.88,67.86,100.0
29/10/2020,United Kingdom,24096,976745,280,46045,75.0,71.88,67.86,100.0
30/10/2020,United Kingdom,23618,1000363,274,46319,75.0,71.88,67.86,100.0
31/10/2020,United Kingdom,23350,1023713,326,46645,75.0,71.88,67.86,100.0
1/11/2020,United Kingdom,22683,1046396,162,46807,75.0,71.88,67.86,100.0
2/11/2020,United Kingdom,16490,1062886,136,46943,75.0,71.88,67.86,100.0
3/11/2020,United Kingdom,15757,1078643,397,47340,75.0,71.88,67.86,100.0
4/11/2020,United Kingdom,31510,1110153,492,47832,75.0,71.88,67.86,100.0
5/11/2020,United Kingdom,25586,1135739,378,48210,75.0,71.88,67.86,100.0
6/11/2020,United Kingdom,23683,1159422,355,48565,72.22,70.31,66.07,100.0
7/11/2020,United Kingdom,23748,1183170,413,48978,72.22,70.31,66.07,100.0
8/11/2020,United Kingdom,23330,1206500,156,49134,72.22,70.31,66.07,100.0
9/11/2020,United Kingdom,18525,1225025,195,49329,66.67,67.19,62.5,100.0
10/11/2020,United Kingdom,19959,1244984,532,49861,64.81,66.15,61.31,100.0
11/11/2020,United Kingdom,31051,1276035,596,50457,64.81,66.15,61.31,100.0
12/11/2020,United Kingdom,27427,1303462,563,51020,64.81,66.15,61.31,100.0
13/11/2020,United Kingdom,27363,1330825,376,51396,64.81,66.15,61.31,100.0
14/11/2020,United Kingdom,24470,1355295,462,51858,64.81,66.15,61.31,100.0
15/11/2020,United Kingdom,24044,1379339,168,52026,64.81,66.15,61.31,100.0
16/11/2020,United Kingdom,18002,1397341,214,52240,64.81,66.15,61.31,100.0
17/11/2020,United Kingdom,16029,1413370,599,52839,64.81,66.15,61.31,100.0
18/11/2020,United Kingdom,26581,1439951,529,53368,64.81,66.15,61.31,100.0
19/11/2020,United Kingdom,23167,1463118,502,53870,64.81,66.15,61.31,100.0
20/11/2020,United Kingdom,20760,1483878,511,54381,67.59,67.71,63.1,100.0
21/11/2020,United Kingdom,17760,1501638,340,54721,67.59,67.71,63.1,100.0
22/11/2020,United Kingdom,16851,1518489,399,55120,67.59,67.71,63.1,100.0
23/11/2020,United Kingdom,12354,1530843,207,55327,67.59,67.71,63.1,100.0
24/11/2020,United Kingdom,11738,1542581,608,55935,67.59,67.71,63.1,100.0
25/11/2020,United Kingdom,18777,1561358,695,56630,67.59,67.71,63.1,100.0
26/11/2020,United Kingdom,16453,1577811,498,57128,67.59,67.71,63.1,100.0
27/11/2020,United Kingdom,16620,1594431,520,57648,67.59,67.71,63.1,100.0
28/11/2020,United Kingdom,14582,1609013,479,58127,67.59,67.71,63.1,100.0
29/11/2020,United Kingdom,14367,1623380,215,58342,67.59,67.71,63.1,100.0
30/11/2020,United Kingdom,10968,1634348,203,58545,67.59,67.71,63.1,100.0
1/12/2020,United Kingdom,10679,1645027,603,59148,67.59,67.71,63.1,100.0
2/12/2020,United Kingdom,18018,1663045,648,59796,67.59,67.71,63.1,100.0
3/12/2020,United Kingdom,16458,1679503,414,60210,63.89,65.62,60.71,100.0
4/12/2020,United Kingdom,16468,1695971,504,60714,63.89,65.62,60.71,100.0
5/12/2020,United Kingdom,15635,1711606,397,61111,63.89,65.62,60.71,100.0
6/12/2020,United Kingdom,15664,1727270,231,61342,63.89,65.62,60.71,100.0
7/12/2020,United Kingdom,12738,1740008,189,61531,63.89,65.62,60.71,100.0
8/12/2020,United Kingdom,13582,1753590,599,62130,67.59,71.46,67.38,100.0
9/12/2020,United Kingdom,21330,1774920,533,62663,67.59,71.46,67.38,100.0
10/12/2020,United Kingdom,20785,1795705,516,63179,67.59,71.46,67.38,100.0
11/12/2020,United Kingdom,21608,1817313,424,63603,67.59,71.46,67.38,100.0
12/12/2020,United Kingdom,22606,1839919,520,64123,67.59,71.46,67.38,100.0
13/12/2020,United Kingdom,24073,1863992,144,64267,67.59,71.46,67.38,100.0
14/12/2020,United Kingdom,19357,1883349,233,64500,73.15,74.58,70.95,100.0
15/12/2020,United Kingdom,21985,1905334,506,65006,73.15,74.58,70.95,100.0
16/12/2020,United Kingdom,34724,1940058,612,65618,73.15,74.58,70.95,100.0
17/12/2020,United Kingdom,33854,1973912,532,66150,73.15,74.58,70.95,100.0
18/12/2020,United Kingdom,34933,2008845,490,66640,73.15,74.58,70.95,100.0
19/12/2020,United Kingdom,33886,2042731,537,67177,76.85,76.67,73.33,100.0
20/12/2020,United Kingdom,35827,2078558,326,67503,76.85,76.67,73.33,100.0
21/12/2020,United Kingdom,25145,2103703,215,67718,76.85,76.67,73.33,100.0
22/12/2020,United Kingdom,32466,2136169,691,68409,76.85,76.67,73.33,100.0
23/12/2020,United Kingdom,47377,2183546,748,69157,76.85,76.67,73.33,100.0
24/12/2020,United Kingdom,45662,2229208,575,69732,79.63,78.23,75.12,100.0
25/12/2020,United Kingdom,42185,2271393,570,70302,75.46,75.89,72.44,100.0
26/12/2020,United Kingdom,31812,2303205,211,70513,79.63,79.27,76.31,100.0
27/12/2020,United Kingdom,14181,2317386,347,70860,79.63,79.27,76.31,100.0
28/12/2020,United Kingdom,40367,2357753,357,71217,79.63,79.27,76.31,100.0
29/12/2020,United Kingdom,47725,2405478,458,71675,79.63,79.27,76.31,100.0
30/12/2020,United Kingdom,45604,2451082,982,72657,79.63,79.27,76.31,100.0
31/12/2020,United Kingdom,81519,2532601,965,73622,79.63,79.27,76.31,100.0
1/1/2021,United Kingdom,70797,2603398,615,74237,79.63,79.27,76.31,100.0
2/1/2021,United Kingdom,52783,2656181,445,74682,79.63,79.27,76.31,100.0
3/1/2021,United Kingdom,31840,2688021,455,75137,79.63,79.27,76.31,100.0
4/1/2021,United Kingdom,60392,2748413,410,75547,79.63,79.27,76.31,100.0
5/1/2021,United Kingdom,55175,2803588,881,76428,87.96,83.96,81.67,100.0
6/1/2021,United Kingdom,76158,2879746,1042,77470,87.96,83.96,81.67,100.0
7/1/2021,United Kingdom,65092,2944838,1162,78632,87.96,83.96,81.67,100.0
8/1/2021,United Kingdom,57380,3002218,1333,79965,87.96,83.96,81.67,100.0
9/1/2021,United Kingdom,51927,3054145,1035,81000,87.96,83.96,81.67,100.0
10/1/2021,United Kingdom,46999,3101144,567,81567,87.96,83.96,81.67,100.0
11/1/2021,United Kingdom,39080,3140224,529,82096,87.96,83.96,81.67,100.0
12/1/2021,United Kingdom,36340,3176564,1246,83342,87.96,83.96,81.67,100.0
13/1/2021,United Kingdom,57100,3233664,1568,84910,87.96,83.96,81.67,100.0
14/1/2021,United Kingdom,49366,3283030,1253,86163,87.96,83.96,81.67,100.0
15/1/2021,United Kingdom,45375,3328405,1285,87448,87.96,83.96,81.67,100.0
16/1/2021,United Kingdom,42361,3370766,1299,88747,87.96,83.96,81.67,100.0
17/1/2021,United Kingdom,40395,3411161,682,89429,87.96,83.96,81.67,100.0
18/1/2021,United Kingdom,30521,3441682,602,90031,87.96,83.96,81.67,100.0
19/1/2021,United Kingdom,28835,3470517,1612,91643,87.96,83.96,81.67,100.0
20/1/2021,United Kingdom,44762,3515279,1826,93469,87.96,83.96,81.67,100.0
21/1/2021,United Kingdom,39463,3554742,1296,94765,87.96,83.96,81.67,100.0
22/1/2021,United Kingdom,35084,3589826,1401,96166,87.96,83.96,81.67,100.0
23/1/2021,United Kingdom,31656,3621482,1352,97518,87.96,83.96,81.67,100.0
24/1/2021,United Kingdom,29524,3651006,611,98129,87.96,83.96,81.67,100.0
25/1/2021,United Kingdom,21826,3672832,594,98723,87.96,83.96,81.67,100.0
26/1/2021,United Kingdom,17167,3689999,1636,100359,87.96,83.96,81.67,100.0
27/1/2021,United Kingdom,29892,3719891,1726,102085,87.96,83.96,81.67,100.0
28/1/2021,United Kingdom,26960,3746851,1239,103324,87.96,83.96,81.67,100.0
29/1/2021,United Kingdom,25669,3772520,1248,104572,87.96,83.96,81.67,100.0
30/1/2021,United Kingdom,24135,3796655,1205,105777,87.96,83.96,81.67,100.0
31/1/2021,United Kingdom,21768,3818423,590,106367,87.96,83.96,81.67,100.0
1/2/2021,United Kingdom,16659,3835082,407,106774,87.96,83.96,81.67,100.0
2/2/2021,United Kingdom,15367,3850449,1451,108225,87.96,83.96,81.67,100.0
3/2/2021,United Kingdom,22328,3872777,1322,109547,87.96,83.96,81.67,100.0
4/2/2021,United Kingdom,19757,3892534,915,110462,87.96,83.96,81.67,100.0
5/2/2021,United Kingdom,19387,3911921,1015,111477,87.96,83.96,81.67,100.0
6/2/2021,United Kingdom,17951,3929872,828,112305,87.96,83.96,81.67,100.0
7/2/2021,United Kingdom,15838,3945710,376,112681,87.96,83.96,81.67,100.0
8/2/2021,United Kingdom,11946,3957656,333,113014,87.96,83.96,81.67,100.0
9/2/2021,United Kingdom,11355,3969011,1052,114066,87.96,83.96,81.67,100.0
10/2/2021,United Kingdom,15682,3984693,1002,115068,87.96,83.96,81.67,100.0
11/2/2021,United Kingdom,13792,3998485,680,115748,87.96,83.96,81.67,100.0
12/2/2021,United Kingdom,13476,4011961,759,116507,87.96,83.96,81.67,100.0
13/2/2021,United Kingdom,12732,4024693,621,117128,87.96,83.96,81.67,100.0
14/2/2021,United Kingdom,12145,4036838,259,117387,87.96,83.96,81.67,100.0
15/2/2021,United Kingdom,8751,4045589,235,117622,87.96,83.96,81.67,100.0
16/2/2021,United Kingdom,8752,4054341,799,118421,87.96,83.96,81.67,100.0
17/2/2021,United Kingdom,14241,4068582,738,119159,87.96,83.96,81.67,100.0
18/2/2021,United Kingdom,12467,4081049,455,119614,87.96,83.96,81.67,100.0
19/2/2021,United Kingdom,11555,4092604,533,120147,87.96,83.96,81.67,100.0
20/2/2021,United Kingdom,11391,4103995,446,120593,87.96,83.96,81.67,100.0
21/2/2021,United Kingdom,10376,4114371,217,120810,87.96,83.96,81.67,100.0
22/2/2021,United Kingdom,8050,4122421,178,120988,86.11,81.88,79.29,100.0
23/2/2021,United Kingdom,7866,4130287,548,121536,86.11,81.88,79.29,100.0
24/2/2021,United Kingdom,11230,4141517,443,121979,86.11,81.88,79.29,100.0
25/2/2021,United Kingdom,9376,4150893,324,122303,86.11,81.88,79.29,100.0
26/2/2021,United Kingdom,8526,4159419,345,122648,86.11,81.88,79.29,100.0
27/2/2021,United Kingdom,7705,4167124,291,122939,86.11,81.88,79.29,100.0
28/2/2021,United Kingdom,6567,4173691,144,123083,86.11,81.88,79.29,100.0
1/3/2021,United Kingdom,4814,4178505,104,123187,86.11,81.88,79.29,100.0
2/3/2021,United Kingdom,4710,4183215,343,123530,86.11,81.88,79.29,100.0
3/3/2021,United Kingdom,6866,4190081,487,124017,86.11,81.88,79.29,100.0
4/3/2021,United Kingdom,6648,4196729,242,124259,86.11,81.88,79.29,100.0
5/3/2021,United Kingdom,5963,4202692,236,124495,86.11,81.88,79.29,100.0
6/3/2021,United Kingdom,5719,4208411,159,124654,86.11,81.88,79.29,100.0
7/3/2021,United Kingdom,5294,4213705,82,124736,86.11,81.88,79.29,100.0
8/3/2021,United Kingdom,4485,4218190,65,124801,82.41,79.79,76.9,100.0
9/3/2021,United Kingdom,4267,4222457,231,125032,82.41,79.79,76.9,100.0
10/3/2021,United Kingdom,6626,4229083,190,125222,82.41,79.79,76.9,100.0
11/3/2021,United Kingdom,6213,4235296,181,125403,82.41,79.79,76.9,100.0
12/3/2021,United Kingdom,6013,4241309,176,125579,82.41,79.79,76.9,100.0
13/3/2021,United Kingdom,5759,4247068,122,125701,80.56,77.71,74.52,100.0
14/3/2021,United Kingdom,5582,4252650,52,125753,80.56,77.71,74.52,100.0
15/3/2021,United Kingdom,4243,4256893,64,125817,78.7,76.67,73.33,100.0
16/3/2021,United Kingdom,4284,4261177,110,125927,78.7,76.67,73.33,100.0
17/3/2021,United Kingdom,6483,4267660,141,126068,78.7,77.92,74.76,100.0
18/3/2021,United Kingdom,5662,4273322,95,126163,78.7,77.92,74.76,100.0
19/3/2021,United Kingdom,5767,4279089,100,126263,78.7,77.92,74.76,100.0
20/3/2021,United Kingdom,5458,4284547,96,126359,78.7,77.92,74.76,100.0
21/3/2021,United Kingdom,4980,4289527,34,126393,78.7,77.92,74.76,100.0
22/3/2021,United Kingdom,4086,4293613,18,126411,78.7,77.92,74.76,100.0
23/3/2021,United Kingdom,5219,4298832,112,126523,78.7,77.92,74.76,100.0
24/3/2021,United Kingdom,6171,4305003,98,126621,78.7,77.92,74.76,100.0
25/3/2021,United Kingdom,5244,4310247,63,126684,78.7,77.92,74.76,100.0
26/3/2021,United Kingdom,6004,4316251,71,126755,78.7,77.92,74.76,100.0
27/3/2021,United Kingdom,5386,4321637,58,126813,70.37,73.23,69.4,100.0
28/3/2021,United Kingdom,4399,4326036,21,126834,70.37,73.23,69.4,100.0
29/3/2021,United Kingdom,3559,4329595,23,126857,70.37,73.23,69.4,100.0
30/3/2021,United Kingdom,4795,4334390,55,126912,70.37,73.23,69.4,100.0
31/3/2021,United Kingdom,3995,4338385,43,126955,70.37,73.23,69.4,100.0
1/4/2021,United Kingdom,3583,4341968,51,127006,70.37,73.23,69.4,100.0
2/4/2021,United Kingdom,3743,4345711,52,127058,70.37,73.23,69.4,100.0
3/4/2021,United Kingdom,3460,4349171,10,127068,70.37,73.23,69.4,100.0
4/4/2021,United Kingdom,2588,4351759,10,127078,70.37,73.23,69.4,100.0
5/4/2021,United Kingdom,2338,4354097,28,127106,70.37,73.23,69.4,100.0
6/4/2021,United Kingdom,2237,4356334,20,127126,70.37,73.23,69.4,100.0
7/4/2021,United Kingdom,2548,4358882,45,127171,70.37,73.23,69.4,100.0
8/4/2021,United Kingdom,3011,4361893,53,127224,70.37,73.23,69.4,100.0
9/4/2021,United Kingdom,2855,4364748,60,127284,70.37,73.23,69.4,100.0
10/4/2021,United Kingdom,2456,4367204,40,127324,70.37,73.23,69.4,100.0
11/4/2021,United Kingdom,845,4368049,7,127331,70.37,73.23,69.4,100.0
12/4/2021,United Kingdom,1730,4369779,15,127346,61.11,68.02,63.45,100.0
13/4/2021,United Kingdom,3568,4373347,23,127369,61.11,68.02,63.45,100.0
14/4/2021,United Kingdom,2471,4375818,38,127407,61.11,68.02,63.45,100.0
15/4/2021,United Kingdom,2491,4378309,31,127438,61.11,68.02,63.45,100.0
16/4/2021,United Kingdom,2671,4380980,34,127472,61.11,68.02,63.45,100.0
17/4/2021,United Kingdom,2756,4383736,36,127508,61.11,68.02,63.45,100.0
18/4/2021,United Kingdom,2206,4385942,10,127518,61.11,68.02,63.45,100.0
19/4/2021,United Kingdom,1882,4387824,6,127524,61.11,68.02,63.45,100.0
20/4/2021,United Kingdom,2963,4390787,33,127557,61.11,68.02,63.45,100.0
21/4/2021,United Kingdom,2524,4393311,20,127577,61.11,68.02,63.45,100.0
22/4/2021,United Kingdom,2396,4395707,20,127597,61.11,68.02,63.45,100.0
23/4/2021,United Kingdom,2728,4398435,41,127638,61.11,68.02,63.45,100.0
24/4/2021,United Kingdom,2678,4401113,32,127670,61.11,68.02,63.45,100.0
25/4/2021,United Kingdom,2061,4403174,11,127681,61.11,68.02,63.45,100.0
26/4/2021,United Kingdom,1712,4404886,7,127688,61.11,68.02,63.45,100.0
27/4/2021,United Kingdom,2064,4406950,17,127705,61.11,68.02,63.45,100.0
28/4/2021,United Kingdom,2685,4409635,29,127734,61.11,68.02,63.45,100.0
29/4/2021,United Kingdom,2166,4411801,25,127759,61.11,68.02,63.45,100.0
30/4/2021,United Kingdom,2445,4414246,16,127775,61.11,68.02,63.45,100.0
1/5/2021,United Kingdom,2381,4416627,7,127782,61.11,68.02,63.45,100.0
2/5/2021,United Kingdom,1907,4418534,14,127796,61.11,68.02,63.45,100.0
3/5/2021,United Kingdom,1671,4420205,1,127797,59.72,67.24,62.56,100.0
4/5/2021,United Kingdom,1649,4421854,6,127803,59.72,67.24,62.56,100.0
5/5/2021,United Kingdom,1946,4423800,27,127830,59.72,67.24,62.56,100.0
6/5/2021,United Kingdom,2144,4425944,13,127843,59.72,67.24,62.56,100.0
7/5/2021,United Kingdom,2613,4428557,15,127858,59.72,67.24,62.56,100.0
8/5/2021,United Kingdom,2490,4431047,5,127863,59.72,67.24,62.56,100.0
9/5/2021,United Kingdom,2047,4433094,2,127865,59.72,67.24,62.56,100.0
10/5/2021,United Kingdom,1770,4434864,5,127870,59.72,67.24,62.56,100.0
11/5/2021,United Kingdom,2357,4437221,20,127890,59.72,67.24,62.56,100.0
12/5/2021,United Kingdom,2474,4439695,11,127901,59.72,67.24,62.56,100.0
13/5/2021,United Kingdom,2284,4441979,11,127912,59.72,67.24,62.56,100.0
14/5/2021,United Kingdom,2656,4444635,18,127930,59.72,67.24,62.56,100.0
15/5/2021,United Kingdom,2193,4446828,7,127937,59.72,67.24,62.56,100.0
16/5/2021,United Kingdom,1156,4447984,4,127941,59.72,67.24,62.56,100.0
17/5/2021,United Kingdom,0,4447984,5,127946,62.5,68.8,64.35,100.0
18/5/2021,United Kingdom,0,4447984,7,127953,62.5,68.8,64.35,100.0
19/5/2021,United Kingdom,2412,4450396,3,127956,62.5,68.8,64.35,100.0
20/5/2021,United Kingdom,2135,4452531,7,127963,62.5,68.8,64.35,100.0
21/5/2021,United Kingdom,2694,4455225,9,127972,62.5,68.8,64.35,100.0
22/5/2021,United Kingdom,2702,4457927,6,127978,62.5,68.8,64.35,100.0
23/5/2021,United Kingdom,2523,4460450,5,127983,62.5,68.8,64.35,100.0
24/5/2021,United Kingdom,2092,4462542,3,127986,62.5,68.8,64.35,100.0
25/5/2021,United Kingdom,2362,4464904,15,128001,62.5,68.8,64.35,100.0
26/5/2021,United Kingdom,2410,4467314,9,128010,62.5,68.8,64.35,100.0
27/5/2021,United Kingdom,2987,4470301,10,128020,62.5,68.8,64.35,100.0
28/5/2021,United Kingdom,3380,4473681,10,128030,62.5,68.8,64.35,100.0
29/5/2021,United Kingdom,4028,4477709,7,128037,62.5,68.8,64.35,100.0
