Country Name,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H7_Vaccination policy,H8_Protection of elderly people,Stringency Index,Government Response Index,Containment Health Index,Economic Support Index
United States,20200201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.12,3.57,0
United States,20200202,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5.56,6.25,7.14,0
United States,20200203,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5.56,6.25,7.14,0
United States,20200204,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5.56,6.25,7.14,0
United States,20200205,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5.56,6.25,7.14,0
United States,20200206,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5.56,8.33,9.52,0
United States,20200207,0,0,0,0,0,0,0,2,0,0,0,100000000,0,0,1,0,0,0,0,1,5.56,8.33,9.52,0
United States,20200208,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5.56,8.33,9.52,0
United States,20200209,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5.56,8.33,9.52,0
United States,20200210,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5.56,8.33,9.52,0
United States,20200211,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5.56,8.33,9.52,0
United States,20200212,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5.56,8.33,9.52,0
United States,20200213,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5.56,8.33,9.52,0
United States,20200214,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5.56,8.33,9.52,0
United States,20200215,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5.56,8.33,9.52,0
United States,20200216,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5.56,8.33,9.52,0
United States,20200217,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5.56,8.33,9.52,0
United States,20200218,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5.56,8.33,9.52,0
United States,20200219,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5.56,8.33,9.52,0
United States,20200220,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5.56,8.33,9.52,0
United States,20200221,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5.56,8.33,9.52,0
United States,20200222,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5.56,8.33,9.52,0
United States,20200223,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5.56,8.33,9.52,0
United States,20200224,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5.56,8.33,9.52,0
United States,20200225,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5.56,8.33,9.52,0
United States,20200226,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5.56,8.33,9.52,0
United States,20200227,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,5.56,8.33,9.52,0
United States,20200228,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,5.56,10.42,11.9,0
United States,20200229,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,5.56,10.42,11.9,0
United States,20200301,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,8.33,11.98,13.69,0
United States,20200302,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,1,11.11,13.54,15.48,0
United States,20200303,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,1,11.11,13.54,15.48,0
United States,20200304,0,0,1,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,1,11.11,15.62,17.86,0
United States,20200305,3,0,1,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,1,20.37,20.83,23.81,0
United States,20200306,3,0,1,0,0,0,0,3,0,0,1600000000,1300000000,0,2,1,6700000000,826000000,0,0,1,20.37,20.83,23.81,0
United States,20200307,3,0,1,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,1,20.37,20.83,23.81,0
United States,20200308,3,0,1,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,1,20.37,20.83,23.81,0
United States,20200309,3,0,1,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,1,20.37,20.83,23.81,0
United States,20200310,3,0,1,0,0,0,0,3,0,0,0,0,0,2,1,0,0,1,0,1,20.37,21.61,24.7,0
United States,20200311,3,0,1,1,0,0,0,3,0,0,0,0,0,2,1,0,0,1,0,1,21.76,22.4,25.6,0
United States,20200312,3,0,2,2,0,0,0,3,0,0,0,0,0,2,1,0,0,1,0,1,30.09,27.08,30.95,0
United States,20200313,3,0,2,2,0,0,0,3,0,0,0,0,0,2,1,0,0,1,0,2,30.09,29.17,33.33,0
United States,20200314,3,0,2,2,0,0,1,3,0,0,0,0,0,3,1,0,0,1,0,2,35.65,34.38,39.29,0
United States,20200315,3,0,2,2,0,2,1,3,0,0,0,0,0,3,1,0,0,1,0,2,41.2,37.5,42.86,0
United States,20200316,3,0,2,2,0,2,1,3,0,0,0,0,2,3,1,0,0,1,0,2,52.31,43.75,50,0
United States,20200317,3,0,2,2,1,2,1,3,0,0,0,0,2,3,1,0,0,1,0,2,55.09,45.31,51.79,0
United States,20200318,3,0,2,2,1,2,1,3,0,0,1.92E+11,0,2,3,1,57458000000,0,1,0,2,55.09,45.31,51.79,0
United States,20200319,3,3,2,2,1,2,2,3,0,0,0,0,2,3,1,0,0,1,0,2,67.13,52.08,59.52,0
United States,20200320,3,3,2,2,1,2,2,3,0,0,0,0,2,3,1,0,0,1,0,2,67.13,52.08,59.52,0
United States,20200321,3,3,2,4,1,2,2,3,0,0,0,0,2,3,1,0,0,1,0,2,72.69,55.21,63.1,0
United States,20200322,3,3,2,4,1,2,2,3,0,0,0,0,2,3,1,0,0,1,0,2,72.69,55.21,63.1,0
United States,20200323,3,3,2,4,1,2,2,3,0,0,0,0,2,3,1,0,0,1,0,2,72.69,55.21,63.1,0
United States,20200324,3,3,2,4,1,2,2,3,0,0,0,0,2,3,1,0,0,1,0,2,72.69,55.21,63.1,0
United States,20200325,3,3,2,4,1,2,2,3,0,0,0,0,2,3,1,0,0,1,0,2,72.69,55.21,63.1,0
United States,20200326,3,3,2,4,1,2,2,3,0,0,0,274000000,2,3,1,0,0,1,0,2,72.69,55.21,63.1,0
United States,20200327,3,3,2,4,1,2,2,3,2,1,1.96E+12,0,2,3,1,2.42E+11,0,1,0,2,72.69,63.02,63.1,62.5
United States,20200328,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,1,0,2,72.69,63.02,63.1,62.5
United States,20200329,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,1,0,2,72.69,63.02,63.1,62.5
United States,20200330,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,1,0,2,72.69,63.02,63.1,62.5
United States,20200331,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,1,0,2,72.69,63.02,63.1,62.5
United States,20200401,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,1,0,2,72.69,63.02,63.1,62.5
United States,20200402,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,1,0,2,72.69,63.02,63.1,62.5
United States,20200403,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,1,0,2,72.69,63.02,63.1,62.5
United States,20200404,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,2,0,2,72.69,64.58,64.88,62.5
United States,20200405,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,2,0,2,72.69,64.58,64.88,62.5
United States,20200406,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200407,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200408,3,3,2,4,1,2,2,3,2,1,0,225000000,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200409,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200410,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200411,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200412,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200413,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200414,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200415,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200416,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200417,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200418,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200419,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200420,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200421,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200422,3,3,2,4,1,2,2,3,2,1,0,270000000,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200423,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200424,3,3,2,4,1,2,2,3,2,1,3.84E+11,0,2,3,1,1.00E+11,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200425,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200426,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200427,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200428,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200429,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200430,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200501,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200502,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200503,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200504,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200505,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200506,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200507,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200508,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200509,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200510,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200511,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200512,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200513,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200514,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200515,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200516,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200517,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200518,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200519,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200520,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200521,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,1200000000,3,0,2,72.69,66.15,66.67,62.5
United States,20200522,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200523,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200524,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200525,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200526,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200527,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200528,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200529,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200530,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200531,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200601,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200602,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200603,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200604,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200605,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200606,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200607,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200608,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200609,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200610,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200611,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200612,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200613,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200614,3,3,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,72.69,66.15,66.67,62.5
United States,20200615,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,68.98,64.06,64.29,62.5
United States,20200616,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,68.98,64.06,64.29,62.5
United States,20200617,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,68.98,64.06,64.29,62.5
United States,20200618,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,68.98,64.06,64.29,62.5
United States,20200619,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,68.98,64.06,64.29,62.5
United States,20200620,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,68.98,64.06,64.29,62.5
United States,20200621,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,68.98,64.06,64.29,62.5
United States,20200622,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,68.98,64.06,64.29,62.5
United States,20200623,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,68.98,64.06,64.29,62.5
United States,20200624,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,68.98,64.06,64.29,62.5
United States,20200625,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,68.98,64.06,64.29,62.5
United States,20200626,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,68.98,64.06,64.29,62.5
United States,20200627,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,68.98,64.06,64.29,62.5
United States,20200628,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,68.98,64.06,64.29,62.5
United States,20200629,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,68.98,64.06,64.29,62.5
United States,20200630,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,3,0,2,68.98,64.06,64.29,62.5
United States,20200701,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,4,0,2,68.98,65.62,66.07,62.5
United States,20200702,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,4,0,2,68.98,65.62,66.07,62.5
United States,20200703,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,4,0,2,68.98,65.62,66.07,62.5
United States,20200704,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,4,0,2,68.98,65.62,66.07,62.5
United States,20200705,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,4,0,2,68.98,65.62,66.07,62.5
United States,20200706,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,4,0,2,68.98,65.62,66.07,62.5
United States,20200707,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,1600000000,4,0,2,68.98,65.62,66.07,62.5
United States,20200708,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,4,0,2,68.98,65.62,66.07,62.5
United States,20200709,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,4,0,2,68.98,65.62,66.07,62.5
United States,20200710,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,4,0,2,68.98,65.62,66.07,62.5
United States,20200711,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,4,0,2,68.98,65.62,66.07,62.5
United States,20200712,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,4,0,2,68.98,65.62,66.07,62.5
United States,20200713,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,4,0,2,68.98,65.62,66.07,62.5
United States,20200714,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,4,0,2,68.98,65.62,66.07,62.5
United States,20200715,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,4,0,2,68.98,65.62,66.07,62.5
United States,20200716,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,4,0,2,68.98,65.62,66.07,62.5
United States,20200717,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,4,0,2,68.98,65.62,66.07,62.5
United States,20200718,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,4,0,2,68.98,65.62,66.07,62.5
United States,20200719,3,2,2,4,1,2,2,3,2,1,0,0,2,3,1,0,0,4,0,2,68.98,65.62,66.07,62.5
United States,20200720,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200721,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200722,3,2,2,4,1,1,2,3,2,1,0,1950000,2,3,1,0,1950000000,4,0,2,67.13,64.58,64.88,62.5
United States,20200723,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200724,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200725,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200726,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,472000000,4,0,2,67.13,64.58,64.88,62.5
United States,20200727,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,472000000,4,0,2,67.13,64.58,64.88,62.5
United States,20200728,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200729,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200730,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200731,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200801,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200802,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200803,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200804,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200805,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,1000000000,4,0,2,67.13,64.58,64.88,62.5
United States,20200806,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200807,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200808,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200809,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200810,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200811,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200812,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200813,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200814,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200815,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200816,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,0,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200817,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,750000,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200818,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,750000,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200819,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,750000,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200820,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,750000,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200821,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,750000,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200822,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,750000,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200823,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,750000,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200824,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,750000,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200825,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,750000,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200826,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,750000,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200827,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,750000,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200828,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,750000,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200829,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,750000,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200830,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,750000,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200831,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,750000,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200901,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,750000,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200902,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,750000,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200903,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,750000,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200904,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,750000,0,4,0,2,67.13,64.58,64.88,62.5
United States,20200905,3,2,2,4,1,1,2,3,2,1,0,0,2,3,1,750000,0,4,0,2,67.13,64.58,64.88,62.5
