Country Name,Date,Stringency Index,Government Response Index,Containment Health Index,Economic Support Index
United Kingdom,20200228,11.11,14.58,16.67,0
United Kingdom,20200229,11.11,14.58,16.67,0
United Kingdom,20200301,11.11,14.58,16.67,0
United Kingdom,20200302,11.11,14.58,16.67,0
United Kingdom,20200303,11.11,14.58,16.67,0
United Kingdom,20200304,11.11,14.58,16.67,0
United Kingdom,20200305,11.11,14.58,16.67,0
United Kingdom,20200306,11.11,14.58,16.67,0
United Kingdom,20200307,11.11,14.58,16.67,0
United Kingdom,20200308,11.11,14.58,16.67,0
United Kingdom,20200309,11.11,14.58,16.67,0
United Kingdom,20200310,11.11,14.58,16.67,0
United Kingdom,20200311,11.11,14.58,16.67,0
United Kingdom,20200312,11.11,8.33,9.52,0
United Kingdom,20200313,12.96,9.38,10.71,0
United Kingdom,20200314,12.96,9.38,10.71,0
United Kingdom,20200315,12.96,9.38,10.71,0
United Kingdom,20200316,16.67,11.46,13.1,0
United Kingdom,20200317,22.22,17.71,16.67,25
United Kingdom,20200318,31.48,22.92,22.62,25
United Kingdom,20200319,31.48,26.04,22.62,50
United Kingdom,20200320,37.04,33.85,26.19,87.5
United Kingdom,20200321,47.22,39.58,32.74,87.5
United Kingdom,20200322,62.04,47.92,42.26,87.5
United Kingdom,20200323,78.24,63.28,59.82,87.5
United Kingdom,20200324,79.63,64.06,60.71,87.5
United Kingdom,20200325,79.63,64.06,60.71,87.5
United Kingdom,20200326,79.63,65.62,60.71,100
United Kingdom,20200327,79.63,65.62,60.71,100
United Kingdom,20200328,79.63,65.62,60.71,100
United Kingdom,20200329,79.63,65.62,60.71,100
United Kingdom,20200330,79.63,65.62,60.71,100
United Kingdom,20200331,79.63,65.62,60.71,100
United Kingdom,20200401,79.63,65.62,60.71,100
United Kingdom,20200402,79.63,65.62,60.71,100
United Kingdom,20200403,79.63,65.62,60.71,100
United Kingdom,20200404,79.63,65.62,60.71,100
United Kingdom,20200405,79.63,65.62,60.71,100
United Kingdom,20200406,79.63,65.62,60.71,100
United Kingdom,20200407,79.63,65.62,60.71,100
United Kingdom,20200408,79.63,65.62,60.71,100
United Kingdom,20200409,79.63,65.62,60.71,100
United Kingdom,20200410,79.63,65.62,60.71,100
United Kingdom,20200411,79.63,65.62,60.71,100
United Kingdom,20200412,79.63,65.62,60.71,100
United Kingdom,20200413,79.63,65.62,60.71,100
United Kingdom,20200414,79.63,65.62,60.71,100
United Kingdom,20200415,79.63,65.62,60.71,100
United Kingdom,20200416,79.63,65.62,60.71,100
United Kingdom,20200417,79.63,65.62,60.71,100
United Kingdom,20200418,79.63,65.62,60.71,100
United Kingdom,20200419,79.63,65.62,60.71,100
United Kingdom,20200420,79.63,65.62,60.71,100
United Kingdom,20200421,79.63,65.62,60.71,100
United Kingdom,20200422,79.63,65.62,60.71,100
United Kingdom,20200423,79.63,65.62,60.71,100
United Kingdom,20200424,79.63,65.62,60.71,100
United Kingdom,20200425,79.63,65.62,60.71,100
United Kingdom,20200426,79.63,65.62,60.71,100
United Kingdom,20200427,79.63,65.62,60.71,100
United Kingdom,20200428,79.63,66.41,61.61,100
United Kingdom,20200429,79.63,66.41,61.61,100
United Kingdom,20200430,79.63,66.41,61.61,100
United Kingdom,20200501,79.63,66.41,61.61,100
United Kingdom,20200502,79.63,66.41,61.61,100
United Kingdom,20200503,79.63,66.41,61.61,100
United Kingdom,20200504,79.63,66.41,61.61,100
United Kingdom,20200505,79.63,66.41,61.61,100
United Kingdom,20200506,79.63,66.41,61.61,100
United Kingdom,20200507,79.63,66.41,61.61,100
United Kingdom,20200508,79.63,66.41,61.61,100
United Kingdom,20200509,79.63,66.41,61.61,100
United Kingdom,20200510,79.63,66.41,61.61,100
United Kingdom,20200511,77.78,65.36,60.42,100
United Kingdom,20200512,77.78,65.36,60.42,100
United Kingdom,20200513,71.3,61.72,56.25,100
United Kingdom,20200514,71.3,61.72,56.25,100
United Kingdom,20200515,71.3,61.72,56.25,100
United Kingdom,20200516,71.3,61.72,56.25,100
United Kingdom,20200517,71.3,61.72,56.25,100
United Kingdom,20200518,71.3,63.8,58.63,100
United Kingdom,20200519,71.3,63.8,58.63,100
United Kingdom,20200520,71.3,63.8,58.63,100
United Kingdom,20200521,71.3,63.8,58.63,100
United Kingdom,20200522,71.3,63.8,58.63,100
United Kingdom,20200523,71.3,63.8,58.63,100
United Kingdom,20200524,71.3,63.8,58.63,100
United Kingdom,20200525,71.3,63.8,58.63,100
United Kingdom,20200526,71.3,63.8,58.63,100
United Kingdom,20200527,71.3,66.93,62.2,100
United Kingdom,20200528,71.3,66.93,62.2,100
United Kingdom,20200529,69.44,65.89,61.01,100
United Kingdom,20200530,69.44,65.89,61.01,100
United Kingdom,20200531,69.44,65.89,61.01,100
United Kingdom,20200601,67.59,67.97,63.39,100
United Kingdom,20200602,67.59,67.97,63.39,100
United Kingdom,20200603,67.59,67.97,63.39,100
United Kingdom,20200604,67.59,67.97,63.39,100
United Kingdom,20200605,67.59,67.97,63.39,100
United Kingdom,20200606,67.59,67.97,63.39,100
United Kingdom,20200607,67.59,67.97,63.39,100
United Kingdom,20200608,73.15,71.09,66.96,100
United Kingdom,20200609,73.15,71.09,66.96,100
United Kingdom,20200610,73.15,71.09,66.96,100
United Kingdom,20200611,73.15,71.09,66.96,100
United Kingdom,20200612,73.15,71.09,66.96,100
United Kingdom,20200613,73.15,71.09,66.96,100
United Kingdom,20200614,73.15,71.09,66.96,100
United Kingdom,20200615,71.3,70.05,65.77,100
United Kingdom,20200616,71.3,70.05,65.77,100
United Kingdom,20200617,71.3,70.05,65.77,100
United Kingdom,20200618,71.3,70.05,65.77,100
United Kingdom,20200619,71.3,70.05,65.77,100
United Kingdom,20200620,71.3,70.05,65.77,100
United Kingdom,20200621,71.3,70.05,65.77,100
United Kingdom,20200622,71.3,71.61,67.56,100
United Kingdom,20200623,71.3,71.61,67.56,100
United Kingdom,20200624,71.3,71.61,67.56,100
United Kingdom,20200625,71.3,71.61,67.56,100
United Kingdom,20200626,71.3,71.61,67.56,100
United Kingdom,20200627,71.3,71.61,67.56,100
United Kingdom,20200628,71.3,71.61,67.56,100
United Kingdom,20200629,71.3,71.61,67.56,100
United Kingdom,20200630,71.3,71.61,67.56,100
United Kingdom,20200701,71.3,71.61,67.56,100
United Kingdom,20200702,71.3,71.61,67.56,100
United Kingdom,20200703,71.3,71.61,67.56,100
United Kingdom,20200704,69.91,70.83,66.67,100
United Kingdom,20200705,69.91,70.83,66.67,100
United Kingdom,20200706,64.35,66.67,61.9,100
United Kingdom,20200707,64.35,66.67,61.9,100
United Kingdom,20200708,64.35,66.67,61.9,100
United Kingdom,20200709,64.35,66.67,61.9,100
United Kingdom,20200710,64.35,66.67,61.9,100
United Kingdom,20200711,64.35,66.67,61.9,100
United Kingdom,20200712,64.35,66.67,61.9,100
United Kingdom,20200713,64.35,66.67,61.9,100
United Kingdom,20200714,64.35,66.67,61.9,100
United Kingdom,20200715,64.35,66.67,61.9,100
United Kingdom,20200716,64.35,66.67,61.9,100
United Kingdom,20200717,64.35,66.67,61.9,100
United Kingdom,20200718,64.35,66.67,61.9,100
United Kingdom,20200719,64.35,66.67,61.9,100
United Kingdom,20200720,64.35,66.67,61.9,100
United Kingdom,20200721,64.35,66.67,61.9,100
United Kingdom,20200722,64.35,66.67,61.9,100
United Kingdom,20200723,64.35,66.67,61.9,100
United Kingdom,20200724,64.35,66.67,61.9,100
United Kingdom,20200725,64.35,66.67,61.9,100
United Kingdom,20200726,64.35,66.67,61.9,100
United Kingdom,20200727,64.35,66.67,61.9,100
United Kingdom,20200728,64.35,66.67,61.9,100
United Kingdom,20200729,64.35,66.67,61.9,100
United Kingdom,20200730,64.35,66.67,61.9,100
United Kingdom,20200731,64.35,66.67,61.9,100
United Kingdom,20200801,69.91,69.79,65.48,100
United Kingdom,20200802,69.91,69.79,65.48,100
United Kingdom,20200803,69.91,69.79,65.48,100
United Kingdom,20200804,69.91,69.79,65.48,100
United Kingdom,20200805,69.91,69.79,65.48,100
United Kingdom,20200806,69.91,69.79,65.48,100
United Kingdom,20200807,69.91,69.79,65.48,100
United Kingdom,20200808,69.91,69.79,65.48,100
United Kingdom,20200809,69.91,69.79,65.48,100
United Kingdom,20200810,69.91,69.79,65.48,100
United Kingdom,20200811,69.91,69.79,65.48,100
United Kingdom,20200812,69.91,69.79,65.48,100
United Kingdom,20200813,66.2,67.71,63.1,100
United Kingdom,20200814,66.2,67.71,63.1,100
United Kingdom,20200815,66.2,67.71,63.1,100
United Kingdom,20200816,66.2,67.71,63.1,100
United Kingdom,20200817,66.2,69.27,64.88,100
United Kingdom,20200818,66.2,69.27,64.88,100
United Kingdom,20200819,66.2,69.27,64.88,100
United Kingdom,20200820,66.2,69.27,64.88,100
United Kingdom,20200821,66.2,69.27,64.88,100
United Kingdom,20200822,66.2,69.27,64.88,100
United Kingdom,20200823,66.2,69.27,64.88,100
United Kingdom,20200824,66.2,69.27,64.88,100
United Kingdom,20200825,66.2,69.27,64.88,100
United Kingdom,20200826,66.2,69.27,64.88,100
United Kingdom,20200827,66.2,69.27,64.88,100
United Kingdom,20200828,66.2,69.27,64.88,100
United Kingdom,20200829,66.2,69.27,64.88,100
United Kingdom,20200830,66.2,66.15,61.31,100
United Kingdom,20200831,66.2,66.15,61.31,100
United Kingdom,20200901,64.35,65.1,60.12,100
United Kingdom,20200902,64.35,65.1,60.12,100
United Kingdom,20200903,64.35,65.1,60.12,100
United Kingdom,20200904,64.35,65.1,60.12,100
United Kingdom,20200905,64.35,65.1,60.12,100
United Kingdom,20200906,64.35,65.1,60.12,100
United Kingdom,20200907,64.35,65.1,60.12,100
United Kingdom,20200908,64.35,65.1,60.12,100
United Kingdom,20200909,64.35,65.1,60.12,100
United Kingdom,20200910,64.35,65.1,60.12,100
United Kingdom,20200911,64.35,65.1,60.12,100
United Kingdom,20200912,64.35,65.1,60.12,100
United Kingdom,20200913,64.35,65.1,60.12,100
United Kingdom,20200914,65.74,65.89,61.01,100
United Kingdom,20200915,65.74,65.89,61.01,100
United Kingdom,20200916,65.74,65.89,61.01,100
United Kingdom,20200917,65.74,65.89,61.01,100
United Kingdom,20200918,65.74,65.89,61.01,100
United Kingdom,20200919,65.74,65.89,61.01,100
United Kingdom,20200920,65.74,65.89,61.01,100
United Kingdom,20200921,65.74,65.89,61.01,100
United Kingdom,20200922,65.74,65.89,61.01,100
United Kingdom,20200923,65.74,65.89,61.01,100
United Kingdom,20200924,67.59,66.93,62.2,100
United Kingdom,20200925,67.59,66.93,62.2,100
United Kingdom,20200926,67.59,66.93,62.2,100
United Kingdom,20200927,67.59,66.93,62.2,100
United Kingdom,20200928,67.59,66.93,62.2,100
United Kingdom,20200929,67.59,66.93,62.2,100
United Kingdom,20200930,67.59,66.93,62.2,100
United Kingdom,20201001,67.59,66.93,62.2,100
United Kingdom,20201002,67.59,66.93,62.2,100
United Kingdom,20201003,67.59,66.93,62.2,100
United Kingdom,20201004,67.59,66.93,62.2,100
United Kingdom,20201005,67.59,66.93,62.2,100
United Kingdom,20201006,67.59,66.93,62.2,100
United Kingdom,20201007,67.59,66.93,62.2,100
United Kingdom,20201008,67.59,66.93,62.2,100
United Kingdom,20201009,67.59,66.93,62.2,100
United Kingdom,20201010,67.59,66.93,62.2,100
United Kingdom,20201011,67.59,66.93,62.2,100
United Kingdom,20201012,60.19,62.76,57.44,100
United Kingdom,20201013,60.19,62.76,57.44,100
United Kingdom,20201014,60.19,63.54,58.33,100
United Kingdom,20201015,60.19,63.54,58.33,100
United Kingdom,20201016,60.19,63.54,58.33,100
United Kingdom,20201017,60.19,63.54,58.33,100
United Kingdom,20201018,60.19,63.54,58.33,100
United Kingdom,20201019,65.74,66.67,61.9,100
United Kingdom,20201020,65.74,66.67,61.9,100
United Kingdom,20201021,65.74,66.67,61.9,100
United Kingdom,20201022,67.59,67.71,63.1,100
United Kingdom,20201023,75,71.88,67.86,100
United Kingdom,20201024,75,71.88,67.86,100
United Kingdom,20201025,75,71.88,67.86,100
United Kingdom,20201026,75,71.88,67.86,100
United Kingdom,20201027,75,71.88,67.86,100
United Kingdom,20201028,75,71.88,67.86,100
United Kingdom,20201029,75,71.88,67.86,100
United Kingdom,20201030,75,71.88,67.86,100
United Kingdom,20201031,75,71.88,67.86,100
United Kingdom,20201101,75,71.88,67.86,100
United Kingdom,20201102,75,71.88,67.86,100
United Kingdom,20201103,75,71.88,67.86,100
United Kingdom,20201104,75,71.88,67.86,100
United Kingdom,20201105,75,71.88,67.86,100
United Kingdom,20201106,72.22,70.31,66.07,100
United Kingdom,20201107,72.22,70.31,66.07,100
United Kingdom,20201108,72.22,70.31,66.07,100
United Kingdom,20201109,66.67,67.19,62.5,100
United Kingdom,20201110,64.81,66.15,61.31,100
United Kingdom,20201111,64.81,66.15,61.31,100
United Kingdom,20201112,64.81,66.15,61.31,100
United Kingdom,20201113,64.81,66.15,61.31,100
United Kingdom,20201114,64.81,66.15,61.31,100
United Kingdom,20201115,64.81,66.15,61.31,100
United Kingdom,20201116,64.81,66.15,61.31,100
United Kingdom,20201117,64.81,66.15,61.31,100
United Kingdom,20201118,64.81,66.15,61.31,100
United Kingdom,20201119,64.81,66.15,61.31,100
United Kingdom,20201120,67.59,67.71,63.1,100
United Kingdom,20201121,67.59,67.71,63.1,100
United Kingdom,20201122,67.59,67.71,63.1,100
United Kingdom,20201123,67.59,67.71,63.1,100
United Kingdom,20201124,67.59,67.71,63.1,100
United Kingdom,20201125,67.59,67.71,63.1,100
United Kingdom,20201126,67.59,67.71,63.1,100
United Kingdom,20201127,67.59,67.71,63.1,100
United Kingdom,20201128,67.59,67.71,63.1,100
United Kingdom,20201129,67.59,67.71,63.1,100
United Kingdom,20201130,67.59,67.71,63.1,100
United Kingdom,20201201,67.59,67.71,63.1,100
United Kingdom,20201202,67.59,67.71,63.1,100
United Kingdom,20201203,63.89,65.62,60.71,100
United Kingdom,20201204,63.89,65.62,60.71,100
United Kingdom,20201205,63.89,65.62,60.71,100
United Kingdom,20201206,63.89,65.62,60.71,100
United Kingdom,20201207,63.89,65.62,60.71,100
United Kingdom,20201208,67.59,71.46,67.38,100
United Kingdom,20201209,67.59,71.46,67.38,100
United Kingdom,20201210,67.59,71.46,67.38,100
United Kingdom,20201211,67.59,71.46,67.38,100
United Kingdom,20201212,67.59,71.46,67.38,100
United Kingdom,20201213,67.59,71.46,67.38,100
United Kingdom,20201214,73.15,74.58,70.95,100
United Kingdom,20201215,73.15,74.58,70.95,100
United Kingdom,20201216,73.15,74.58,70.95,100
United Kingdom,20201217,73.15,74.58,70.95,100
United Kingdom,20201218,73.15,74.58,70.95,100
United Kingdom,20201219,76.85,76.67,73.33,100
United Kingdom,20201220,76.85,76.67,73.33,100
United Kingdom,20201221,76.85,76.67,73.33,100
United Kingdom,20201222,76.85,76.67,73.33,100
United Kingdom,20201223,76.85,76.67,73.33,100
United Kingdom,20201224,79.63,78.23,75.12,100
United Kingdom,20201225,75.46,75.89,72.44,100
United Kingdom,20201226,79.63,79.27,76.31,100
United Kingdom,20201227,79.63,79.27,76.31,100
United Kingdom,20201228,79.63,79.27,76.31,100
United Kingdom,20201229,79.63,79.27,76.31,100
United Kingdom,20201230,79.63,79.27,76.31,100
United Kingdom,20201231,79.63,79.27,76.31,100
United Kingdom,20210101,79.63,79.27,76.31,100
United Kingdom,20210102,79.63,79.27,76.31,100
United Kingdom,20210103,79.63,79.27,76.31,100
United Kingdom,20210104,79.63,79.27,76.31,100
United Kingdom,20210105,87.96,83.96,81.67,100
United Kingdom,20210106,87.96,83.96,81.67,100
United Kingdom,20210107,87.96,83.96,81.67,100
United Kingdom,20210108,87.96,83.96,81.67,100
United Kingdom,20210109,87.96,83.96,81.67,100
United Kingdom,20210110,87.96,83.96,81.67,100
United Kingdom,20210111,87.96,83.96,81.67,100
United Kingdom,20210112,87.96,83.96,81.67,100
United Kingdom,20210113,87.96,83.96,81.67,100
United Kingdom,20210114,87.96,83.96,81.67,100
United Kingdom,20210115,87.96,83.96,81.67,100
United Kingdom,20210116,87.96,83.96,81.67,100
United Kingdom,20210117,87.96,83.96,81.67,100
United Kingdom,20210118,87.96,83.96,81.67,100
United Kingdom,20210119,87.96,83.96,81.67,100
United Kingdom,20210120,87.96,83.96,81.67,100
United Kingdom,20210121,87.96,83.96,81.67,100
United Kingdom,20210122,87.96,83.96,81.67,100
United Kingdom,20210123,87.96,83.96,81.67,100
United Kingdom,20210124,87.96,83.96,81.67,100
United Kingdom,20210125,87.96,83.96,81.67,100
United Kingdom,20210126,87.96,83.96,81.67,100
United Kingdom,20210127,87.96,83.96,81.67,100
United Kingdom,20210128,87.96,83.96,81.67,100
United Kingdom,20210129,87.96,83.96,81.67,100
United Kingdom,20210130,87.96,83.96,81.67,100
United Kingdom,20210131,87.96,83.96,81.67,100
United Kingdom,20210201,87.96,83.96,81.67,100
United Kingdom,20210202,87.96,83.96,81.67,100
United Kingdom,20210203,87.96,83.96,81.67,100
United Kingdom,20210204,87.96,83.96,81.67,100
United Kingdom,20210205,87.96,83.96,81.67,100
United Kingdom,20210206,87.96,83.96,81.67,100
United Kingdom,20210207,87.96,83.96,81.67,100
United Kingdom,20210208,87.96,83.96,81.67,100
United Kingdom,20210209,87.96,83.96,81.67,100
United Kingdom,20210210,87.96,83.96,81.67,100
United Kingdom,20210211,87.96,83.96,81.67,100
United Kingdom,20210212,87.96,83.96,81.67,100
United Kingdom,20210213,87.96,83.96,81.67,100
United Kingdom,20210214,87.96,83.96,81.67,100
United Kingdom,20210215,87.96,83.96,81.67,100
United Kingdom,20210216,87.96,83.96,81.67,100
United Kingdom,20210217,87.96,83.96,81.67,100
United Kingdom,20210218,87.96,83.96,81.67,100
United Kingdom,20210219,87.96,83.96,81.67,100
United Kingdom,20210220,87.96,83.96,81.67,100
United Kingdom,20210221,87.96,83.96,81.67,100
United Kingdom,20210222,86.11,81.88,79.29,100
United Kingdom,20210223,86.11,81.88,79.29,100
United Kingdom,20210224,86.11,81.88,79.29,100
United Kingdom,20210225,86.11,81.88,79.29,100
United Kingdom,20210226,86.11,81.88,79.29,100
United Kingdom,20210227,86.11,81.88,79.29,100
United Kingdom,20210228,86.11,81.88,79.29,100
United Kingdom,20210301,86.11,81.88,79.29,100
United Kingdom,20210302,86.11,81.88,79.29,100
United Kingdom,20210303,86.11,81.88,79.29,100
United Kingdom,20210304,86.11,81.88,79.29,100
United Kingdom,20210305,86.11,81.88,79.29,100
United Kingdom,20210306,86.11,81.88,79.29,100
United Kingdom,20210307,86.11,81.88,79.29,100
United Kingdom,20210308,82.41,79.79,76.9,100
United Kingdom,20210309,82.41,79.79,76.9,100
United Kingdom,20210310,82.41,79.79,76.9,100
United Kingdom,20210311,82.41,79.79,76.9,100
United Kingdom,20210312,82.41,79.79,76.9,100
United Kingdom,20210313,80.56,77.71,74.52,100
United Kingdom,20210314,80.56,77.71,74.52,100
United Kingdom,20210315,78.7,76.67,73.33,100
United Kingdom,20210316,78.7,76.67,73.33,100
United Kingdom,20210317,78.7,77.92,74.76,100
United Kingdom,20210318,78.7,77.92,74.76,100
United Kingdom,20210319,78.7,77.92,74.76,100
United Kingdom,20210320,78.7,77.92,74.76,100
United Kingdom,20210321,78.7,77.92,74.76,100
United Kingdom,20210322,78.7,77.92,74.76,100
United Kingdom,20210323,78.7,77.92,74.76,100
United Kingdom,20210324,78.7,77.92,74.76,100
United Kingdom,20210325,78.7,77.92,74.76,100
United Kingdom,20210326,78.7,77.92,74.76,100
United Kingdom,20210327,70.37,73.23,69.4,100
United Kingdom,20210328,70.37,73.23,69.4,100
United Kingdom,20210329,70.37,73.23,69.4,100
United Kingdom,20210330,70.37,73.23,69.4,100
United Kingdom,20210331,70.37,73.23,69.4,100
United Kingdom,20210401,70.37,73.23,69.4,100
United Kingdom,20210402,70.37,73.23,69.4,100
United Kingdom,20210403,70.37,73.23,69.4,100
United Kingdom,20210404,70.37,73.23,69.4,100
United Kingdom,20210405,70.37,73.23,69.4,100
United Kingdom,20210406,70.37,73.23,69.4,100
United Kingdom,20210407,70.37,73.23,69.4,100
United Kingdom,20210408,70.37,73.23,69.4,100
United Kingdom,20210409,70.37,73.23,69.4,100
United Kingdom,20210410,70.37,73.23,69.4,100
United Kingdom,20210411,70.37,73.23,69.4,100
United Kingdom,20210412,61.11,68.02,63.45,100
United Kingdom,20210413,61.11,68.02,63.45,100
United Kingdom,20210414,61.11,68.02,63.45,100
United Kingdom,20210415,61.11,68.02,63.45,100
United Kingdom,20210416,61.11,68.02,63.45,100
United Kingdom,20210417,61.11,68.02,63.45,100
United Kingdom,20210418,61.11,68.02,63.45,100
United Kingdom,20210419,61.11,68.02,63.45,100
United Kingdom,20210420,61.11,68.02,63.45,100
United Kingdom,20210421,61.11,68.02,63.45,100
United Kingdom,20210422,61.11,68.02,63.45,100
United Kingdom,20210423,61.11,68.02,63.45,100
United Kingdom,20210424,61.11,68.02,63.45,100
United Kingdom,20210425,61.11,68.02,63.45,100
United Kingdom,20210426,61.11,68.02,63.45,100
United Kingdom,20210427,61.11,68.02,63.45,100
United Kingdom,20210428,61.11,68.02,63.45,100
United Kingdom,20210429,61.11,68.02,63.45,100
United Kingdom,20210430,61.11,68.02,63.45,100
United Kingdom,20210501,61.11,68.02,63.45,100
United Kingdom,20210502,61.11,68.02,63.45,100
United Kingdom,20210503,59.72,67.24,62.56,100
United Kingdom,20210504,59.72,67.24,62.56,100
United Kingdom,20210505,59.72,67.24,62.56,100
United Kingdom,20210506,59.72,67.24,62.56,100
United Kingdom,20210507,59.72,67.24,62.56,100
United Kingdom,20210508,59.72,67.24,62.56,100
United Kingdom,20210509,59.72,67.24,62.56,100
United Kingdom,20210510,59.72,67.24,62.56,100
United Kingdom,20210511,59.72,67.24,62.56,100
United Kingdom,20210512,59.72,67.24,62.56,100
United Kingdom,20210513,59.72,67.24,62.56,100
United Kingdom,20210514,59.72,67.24,62.56,100
United Kingdom,20210515,59.72,67.24,62.56,100
United Kingdom,20210516,59.72,67.24,62.56,100
United Kingdom,20210517,62.5,68.8,64.35,100
United Kingdom,20210518,62.5,68.8,64.35,100
United Kingdom,20210519,62.5,68.8,64.35,100
United Kingdom,20210520,62.5,68.8,64.35,100
United Kingdom,20210521,62.5,68.8,64.35,100
United Kingdom,20210522,62.5,68.8,64.35,100
United Kingdom,20210523,62.5,68.8,64.35,100
United Kingdom,20210524,62.5,68.8,64.35,100
United Kingdom,20210525,62.5,68.8,64.35,100
United Kingdom,20210526,62.5,68.8,64.35,100
United Kingdom,20210527,62.5,68.8,64.35,100
United Kingdom,20210528,62.5,68.8,64.35,100
United Kingdom,20210529,62.5,68.8,64.35,100
United Kingdom,20210530,62.5,68.8,64.35,100
United Kingdom,20210531,62.5,68.8,64.35,100
United Kingdom,20210601,62.5,68.8,64.35,100
United Kingdom,20210602,62.5,68.8,64.35,100
United Kingdom,20210603,62.5,68.8,64.35,100
United Kingdom,20210604,62.5,68.8,64.35,100
United Kingdom,20210605,51.39,62.55,57.2,100
United Kingdom,20210606,51.39,62.55,57.2,100
United Kingdom,20210607,51.39,62.55,57.2,100
United Kingdom,20210608,51.39,62.55,57.2,100
United Kingdom,20210609,51.39,62.55,57.2,100
United Kingdom,20210610,51.39,62.55,57.2,100
United Kingdom,20210611,51.39,62.55,57.2,100
United Kingdom,20210612,51.39,62.55,57.2,100
United Kingdom,20210613,51.39,62.55,57.2,100
United Kingdom,20210614,51.39,62.55,57.2,100
United Kingdom,20210615,51.39,62.55,57.2,100
United Kingdom,20210616,51.39,62.55,57.2,100
United Kingdom,20210617,51.39,62.55,57.2,100
United Kingdom,20210618,51.39,62.55,57.2,100
United Kingdom,20210619,51.39,62.55,57.2,100
United Kingdom,20210620,51.39,62.55,57.2,100
United Kingdom,20210621,51.39,62.55,57.2,100
United Kingdom,20210622,51.39,62.55,57.2,100
United Kingdom,20210623,51.39,62.55,57.2,100
United Kingdom,20210624,51.39,63.8,58.63,100
United Kingdom,20210625,51.39,63.8,58.63,100
United Kingdom,20210626,51.39,63.8,58.63,100
United Kingdom,20210627,51.39,63.8,58.63,100
United Kingdom,20210628,51.39,63.8,58.63,100
United Kingdom,20210629,51.39,63.8,58.63,100
United Kingdom,20210630,51.39,63.8,58.63,100
United Kingdom,20210701,51.39,63.8,58.63,100
United Kingdom,20210702,51.39,63.8,58.63,100
United Kingdom,20210703,51.39,63.8,58.63,100
United Kingdom,20210704,51.39,63.8,58.63,100
United Kingdom,20210705,51.39,63.8,58.63,100
United Kingdom,20210706,51.39,63.8,58.63,100
United Kingdom,20210707,51.39,63.8,58.63,100
United Kingdom,20210708,51.39,63.8,58.63,100
United Kingdom,20210709,51.39,63.8,58.63,100
United Kingdom,20210710,51.39,63.8,58.63,100
United Kingdom,20210711,51.39,63.8,58.63,100
United Kingdom,20210712,51.39,63.8,58.63,100
United Kingdom,20210713,51.39,63.8,58.63,100
United Kingdom,20210714,51.39,63.8,58.63,100
United Kingdom,20210715,51.39,63.8,58.63,100
United Kingdom,20210716,51.39,63.8,58.63,100
United Kingdom,20210717,51.39,63.8,58.63,100
United Kingdom,20210718,51.39,63.8,58.63,100
United Kingdom,20210719,43.98,57.81,51.79,100
United Kingdom,20210720,43.98,57.81,51.79,100
United Kingdom,20210721,43.98,57.81,51.79,100
United Kingdom,20210722,43.98,57.81,51.79,100
United Kingdom,20210723,43.98,57.81,51.79,100
United Kingdom,20210724,43.98,57.81,51.79,100
United Kingdom,20210725,43.98,57.81,51.79,100
United Kingdom,20210726,43.98,57.81,51.79,100
United Kingdom,20210727,43.98,57.81,51.79,100
United Kingdom,20210728,43.98,57.81,51.79,100
United Kingdom,20210729,43.98,57.81,51.79,100
United Kingdom,20210730,43.98,57.81,51.79,100
United Kingdom,20210731,43.98,57.81,51.79,100
United Kingdom,20210801,43.98,57.81,51.79,100
United Kingdom,20210802,43.98,57.81,51.79,100
United Kingdom,20210803,43.98,57.81,51.79,100
United Kingdom,20210804,43.98,57.81,51.79,100
United Kingdom,20210805,43.98,57.81,51.79,100
United Kingdom,20210806,43.98,57.81,51.79,100
United Kingdom,20210807,43.98,57.81,51.79,100
United Kingdom,20210808,43.98,57.81,51.79,100
United Kingdom,20210809,43.98,57.81,51.79,100
United Kingdom,20210810,43.98,57.81,51.79,100
United Kingdom,20210811,43.98,57.81,51.79,100
United Kingdom,20210812,43.98,57.81,51.79,100
United Kingdom,20210813,43.98,57.81,51.79,100
United Kingdom,20210814,43.98,57.81,51.79,100
United Kingdom,20210815,43.98,57.81,51.79,100
United Kingdom,20210816,43.98,57.81,51.79,100
United Kingdom,20210817,43.98,57.81,51.79,100
United Kingdom,20210818,43.98,57.81,51.79,100
United Kingdom,20210819,43.98,57.81,51.79,100
United Kingdom,20210820,43.98,57.81,51.79,100
United Kingdom,20210821,43.98,57.81,51.79,100
United Kingdom,20210822,43.98,57.81,51.79,100
United Kingdom,20210823,43.98,57.81,51.79,100
United Kingdom,20210824,43.98,57.81,51.79,100
United Kingdom,20210825,43.98,57.81,51.79,100
United Kingdom,20210826,43.98,57.81,51.79,100
United Kingdom,20210827,43.98,57.81,51.79,100
United Kingdom,20210828,43.98,57.81,51.79,100
United Kingdom,20210829,43.98,57.81,51.79,100
United Kingdom,20210830,43.98,57.81,51.79,100
United Kingdom,20210831,43.98,57.81,51.79,100
United Kingdom,20210901,43.98,57.81,51.79,100
United Kingdom,20210902,43.98,57.81,51.79,100
United Kingdom,20210903,43.98,57.81,51.79,100
United Kingdom,20210904,43.98,57.81,51.79,100
United Kingdom,20210905,43.98,57.81,51.79,100
United Kingdom,20210906,43.98,57.81,51.79,100
United Kingdom,20210907,43.98,57.81,51.79,100
United Kingdom,20210908,43.98,57.81,51.79,100
