Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases
22/7/21,GB,The United Kingdom,EURO,43404,5563010
23/7/21,GB,The United Kingdom,EURO,39315,5602325
24/7/21,GB,The United Kingdom,EURO,35654,5637979
25/7/21,GB,The United Kingdom,EURO,31285,5669264
26/7/21,GB,The United Kingdom,EURO,28652,5697916
27/7/21,GB,The United Kingdom,EURO,24386,5722302
28/7/21,GB,The United Kingdom,EURO,23228,5745530
29/7/21,GB,The United Kingdom,EURO,25402,5770932
30/7/21,GB,The United Kingdom,EURO,30633,5801565
31/7/21,GB,The United Kingdom,EURO,29213,5830778
1/8/21,GB,The United Kingdom,EURO,25754,5856532
2/8/21,GB,The United Kingdom,EURO,24139,5880671
3/8/21,GB,The United Kingdom,EURO,21687,5902358
4/8/21,GB,The United Kingdom,EURO,21466,5923824
5/8/21,GB,The United Kingdom,EURO,28936,5952760
6/8/21,GB,The United Kingdom,EURO,29825,5982585
7/8/21,GB,The United Kingdom,EURO,31442,6014027
8/8/21,GB,The United Kingdom,EURO,28229,6042256
9/8/21,GB,The United Kingdom,EURO,27110,6069366
10/8/21,GB,The United Kingdom,EURO,24881,6094247
11/8/21,GB,The United Kingdom,EURO,23297,6117544
12/8/21,GB,The United Kingdom,EURO,29260,6146804
13/8/21,GB,The United Kingdom,EURO,32706,6179510
14/8/21,GB,The United Kingdom,EURO,32362,6211872
15/8/21,GB,The United Kingdom,EURO,29143,6241015
16/8/21,GB,The United Kingdom,EURO,26426,6267441
17/8/21,GB,The United Kingdom,EURO,28176,6295617
18/8/21,GB,The United Kingdom,EURO,26628,6322245
19/8/21,GB,The United Kingdom,EURO,33646,6355891
20/8/21,GB,The United Kingdom,EURO,36273,6392164
21/8/21,GB,The United Kingdom,EURO,36987,6429151
22/8/21,GB,The United Kingdom,EURO,31783,6460934
23/8/21,GB,The United Kingdom,EURO,31976,6492910
24/8/21,GB,The United Kingdom,EURO,31675,6524585
25/8/21,GB,The United Kingdom,EURO,30619,6555204
26/8/21,GB,The United Kingdom,EURO,35547,6590751
27/8/21,GB,The United Kingdom,EURO,37962,6628713
28/8/21,GB,The United Kingdom,EURO,37690,6666403
29/8/21,GB,The United Kingdom,EURO,32087,6698490
30/8/21,GB,The United Kingdom,EURO,32937,6731427
31/8/21,GB,The United Kingdom,EURO,26227,6757654
1/9/21,GB,The United Kingdom,EURO,31931,6789585
2/9/21,GB,The United Kingdom,EURO,35493,6825078
3/9/21,GB,The United Kingdom,EURO,37830,6862908
4/9/21,GB,The United Kingdom,EURO,42065,6904973
5/9/21,GB,The United Kingdom,EURO,36642,6941615
6/9/21,GB,The United Kingdom,EURO,36515,6978130
7/9/21,GB,The United Kingdom,EURO,40801,7018931
8/9/21,GB,The United Kingdom,EURO,37179,7056110
9/9/21,GB,The United Kingdom,EURO,38486,7094596
10/9/21,GB,The United Kingdom,EURO,37480,7132076
3/1/20,US,United States of America,AMRO,0,0
4/1/20,US,United States of America,AMRO,0,0
5/1/20,US,United States of America,AMRO,0,0
6/1/20,US,United States of America,AMRO,0,0
7/1/20,US,United States of America,AMRO,0,0
8/1/20,US,United States of America,AMRO,0,0
9/1/20,US,United States of America,AMRO,0,0
10/1/20,US,United States of America,AMRO,0,0
11/1/20,US,United States of America,AMRO,0,0
12/1/20,US,United States of America,AMRO,0,0
13/1/20,US,United States of America,AMRO,0,0
14/1/20,US,United States of America,AMRO,0,0
15/1/20,US,United States of America,AMRO,0,0
16/1/20,US,United States of America,AMRO,0,0
17/1/20,US,United States of America,AMRO,0,0
18/1/20,US,United States of America,AMRO,0,0
19/1/20,US,United States of America,AMRO,0,0
20/1/20,US,United States of America,AMRO,5,5
21/1/20,US,United States of America,AMRO,0,5
22/1/20,US,United States of America,AMRO,0,5
23/1/20,US,United States of America,AMRO,0,5
24/1/20,US,United States of America,AMRO,31,36
25/1/20,US,United States of America,AMRO,1,37
26/1/20,US,United States of America,AMRO,1,38
27/1/20,US,United States of America,AMRO,3,41
28/1/20,US,United States of America,AMRO,3,44
29/1/20,US,United States of America,AMRO,1,45
30/1/20,US,United States of America,AMRO,1,46
31/1/20,US,United States of America,AMRO,1,47
1/2/20,US,United States of America,AMRO,2,49
2/2/20,US,United States of America,AMRO,4,53
3/2/20,US,United States of America,AMRO,3,56
4/2/20,US,United States of America,AMRO,1,57
5/2/20,US,United States of America,AMRO,7,64
6/2/20,US,United States of America,AMRO,1,65
7/2/20,US,United States of America,AMRO,1,66
8/2/20,US,United States of America,AMRO,0,66
9/2/20,US,United States of America,AMRO,1,67
10/2/20,US,United States of America,AMRO,1,68
11/2/20,US,United States of America,AMRO,2,70
12/2/20,US,United States of America,AMRO,1,71
13/2/20,US,United States of America,AMRO,2,73
14/2/20,US,United States of America,AMRO,1,74
15/2/20,US,United States of America,AMRO,2,76
16/2/20,US,United States of America,AMRO,3,79
17/2/20,US,United States of America,AMRO,2,81
18/2/20,US,United States of America,AMRO,0,81
19/2/20,US,United States of America,AMRO,6,87
20/2/20,US,United States of America,AMRO,0,87
21/2/20,US,United States of America,AMRO,1,88
22/2/20,US,United States of America,AMRO,2,90
23/2/20,US,United States of America,AMRO,9,99
24/2/20,US,United States of America,AMRO,2,101
25/2/20,US,United States of America,AMRO,1,102
26/2/20,US,United States of America,AMRO,4,106
27/2/20,US,United States of America,AMRO,5,111
28/2/20,US,United States of America,AMRO,4,115
29/2/20,US,United States of America,AMRO,11,126
1/3/20,US,United States of America,AMRO,8,134
2/3/20,US,United States of America,AMRO,19,153
3/3/20,US,United States of America,AMRO,24,177
4/3/20,US,United States of America,AMRO,41,218
5/3/20,US,United States of America,AMRO,38,256
6/3/20,US,United States of America,AMRO,44,300
7/3/20,US,United States of America,AMRO,81,381
8/3/20,US,United States of America,AMRO,78,459
9/3/20,US,United States of America,AMRO,98,557
10/3/20,US,United States of America,AMRO,191,748
11/3/20,US,United States of America,AMRO,301,1049
12/3/20,US,United States of America,AMRO,374,1423
13/3/20,US,United States of America,AMRO,368,1791
14/3/20,US,United States of America,AMRO,532,2323
15/3/20,US,United States of America,AMRO,443,2766
16/3/20,US,United States of America,AMRO,536,3302
17/3/20,US,United States of America,AMRO,1381,4683
18/3/20,US,United States of America,AMRO,1055,5738
19/3/20,US,United States of America,AMRO,3108,8846
20/3/20,US,United States of America,AMRO,3765,12611
21/3/20,US,United States of America,AMRO,5045,17656
22/3/20,US,United States of America,AMRO,3743,21399
23/3/20,US,United States of America,AMRO,6037,27436
24/3/20,US,United States of America,AMRO,9032,36468
25/3/20,US,United States of America,AMRO,11224,47692
26/3/20,US,United States of America,AMRO,10786,58478
27/3/20,US,United States of America,AMRO,14073,72551
28/3/20,US,United States of America,AMRO,17135,89686
29/3/20,US,United States of America,AMRO,18547,108233
30/3/20,US,United States of America,AMRO,19444,127677
31/3/20,US,United States of America,AMRO,18136,145813
1/4/20,US,United States of America,AMRO,22395,168208
2/4/20,US,United States of America,AMRO,22834,191042
3/4/20,US,United States of America,AMRO,27357,218399
4/4/20,US,United States of America,AMRO,25982,244381
5/4/20,US,United States of America,AMRO,35131,279512
6/4/20,US,United States of America,AMRO,30593,310105
7/4/20,US,United States of America,AMRO,25511,335616
8/4/20,US,United States of America,AMRO,42604,378220
9/4/20,US,United States of America,AMRO,21975,400195
10/4/20,US,United States of America,AMRO,31714,431909
11/4/20,US,United States of America,AMRO,31215,463124
12/4/20,US,United States of America,AMRO,34595,497719
13/4/20,US,United States of America,AMRO,32364,530083
14/4/20,US,United States of America,AMRO,27973,558056
15/4/20,US,United States of America,AMRO,24540,582596
16/4/20,US,United States of America,AMRO,25794,608390
17/4/20,US,United States of America,AMRO,27172,635562
18/4/20,US,United States of America,AMRO,29015,664577
19/4/20,US,United States of America,AMRO,29978,694555
20/4/20,US,United States of America,AMRO,29759,724314
21/4/20,US,United States of America,AMRO,24371,748685
22/4/20,US,United States of America,AMRO,29479,778164
23/4/20,US,United States of America,AMRO,26339,804503
24/4/20,US,United States of America,AMRO,26644,831147
25/4/20,US,United States of America,AMRO,37063,868210
26/4/20,US,United States of America,AMRO,30408,898618
27/4/20,US,United States of America,AMRO,33630,932248
28/4/20,US,United States of America,AMRO,27787,960035
